Bruker AXS HMP Instrument Tools Complete CSV
FileName,C:\Users\skel2534\Desktop\Sydney Grammar\Jack Glass\JAG XRF Scan 3 Tails.pdz
SerialString,
TubeTargetElement,45
NumberOfSpectra,1
SampleID,
AcquisitionDateTime,11/05/2021 11:52:53 AM
TotalElapsedTimeInSeconds,31
AnodeTakeOffAngle,53
SampleIncidenceAngle,45
BeThicknessInMicroMeters,75
SampleTakeOffAngle,65
SpotSizeUsed,-1
1009,20.16,56
1010,20.18,50
1011,20.2,42
1012,20.22,35
1013,20.24,42
1014,20.26,34
1015,20.28,25
1016,20.3,35
1017,20.32,33
1018,20.34,33
1019,20.36,22
1020,20.38,10
1021,20.4,29
1022,20.42,11
1023,20.44,9
1024,20.46,12
1025,20.48,13
1026,20.5,16
1027,20.52,4
1028,20.54,9
1029,20.56,11
1030,20.58,15
1031,20.6,5
1032,20.62,10
1033,20.64,14
1034,20.66,8
1035,20.68,10
1036,20.7,13
1037,20.72,5
1038,20.74,12
1039,20.76,19
1040,20.78,8
1041,20.8,8
1042,20.82,11
1043,20.84,12
1044,20.86,13
1045,20.88,6
1046,20.9,6
1047,20.92,9
1048,20.94,11
1049,20.96,6
1050,20.98,4
1051,21,6
1052,21.02,4
1053,21.04,9
1054,21.06,8
1055,21.08,9
1056,21.1,9
1057,21.12,7
1058,21.14,5
1059,21.16,6
1060,21.18,11
1061,21.2,12
1062,21.22,9
1063,21.24,8
1064,21.26,11
1065,21.28,9
1066,21.3,9
1067,21.32,16
1068,21.34,11
1069,21.36,6
1070,21.38,9
1071,21.4,11
1072,21.42,9
1073,21.44,10
1074,21.46,15
1075,21.48,9
1076,21.5,11
1077,21.52,12
1078,21.54,7
1079,21.56,6
1080,21.58,14
1081,21.6,6
1082,21.62,14
1083,21.64,10
1084,21.66,10
1085,21.68,15
1086,21.7,13
1087,21.72,11
1088,21.74,9
1089,21.76,8
1090,21.78,11
1091,21.8,19
1092,21.82,14
1093,21.84,10
1094,21.86,28
1095,21.88,32
1096,21.9,25
1097,21.92,35
1098,21.94,45
1099,21.96,34
1100,21.98,42
1101,22,40
1102,22.02,48
1103,22.04,48
1104,22.06,42
1105,22.08,56
1106,22.1,48
1107,22.12,47
1108,22.14,61
1109,22.16,44
1110,22.18,43
1111,22.2,37
1112,22.22,38
1113,22.24,36
1114,22.26,38
1115,22.28,29
1116,22.3,26
1117,22.32,20
1118,22.34,21
1119,22.36,15
1120,22.38,15
1121,22.4,19
1122,22.42,9
1123,22.44,7
1124,22.46,15
1125,22.48,11
1126,22.5,15
1127,22.52,7
1128,22.54,16
1129,22.56,17
1130,22.58,14
1131,22.6,19
1132,22.62,17
1133,22.64,13
1134,22.66,9
1135,22.68,9
1136,22.7,12
1137,22.72,21
1138,22.74,14
1139,22.76,27
1140,22.78,12
1141,22.8,12
1142,22.82,13
1143,22.84,12
1144,22.86,5
